entidad financiera,meses,provincia,canton,estado del punto,tipo de punto de venta,region,monto facturado,nro. consumos,nro. puntos ventas,ano,meses_num,archivo origen
datafast,julio,cotopaxi,la mana,activo,pos caja,sierra,32496.63,890,14,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,cotopaxi,latacunga,activo,pos caja,sierra,1247004.45,20827,110,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,cotopaxi,pujili,activo,pos caja,sierra,59597.71,1622,21,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,cotopaxi,salcedo,activo,pos caja,sierra,161084.17,3539,31,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,cotopaxi,saquisili,activo,pos caja,sierra,2983.2,68,3,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,loja,calvas,activo,pos caja,sierra,1413.94,34,4,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,loja,catamayo,activo,pos,sierra,17594.47,754,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,loja,catamayo,activo,pos caja,sierra,13935.59,349,11,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,loja,loja,activo,pos,sierra,2805.73,61,3,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,loja,loja,activo,pos caja,sierra,2071932.45,33011,140,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,loja,macara,activo,pos caja,sierra,1787.38,24,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,orellana,la joya de los sachas,activo,pos caja,oriente,13251.98,336,17,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,orellana,loreto,activo,pos caja,oriente,1818.82,66,6,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,orellana,orellana,activo,pos caja,oriente,312186.11,6134,64,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,sucumbios,lago agrio,activo,pos,oriente,5524.15,78,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,sucumbios,lago agrio,activo,pos caja,oriente,548612.91,9178,52,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,sucumbios,shushufindi,activo,pos caja,oriente,5508.13,212,8,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,sucumbios,sucumbios,activo,pos caja,oriente,44224.6,1206,12,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,carchi,bolivar,activo,pos caja,sierra,331.72,12,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,carchi,espejo,activo,pos caja,sierra,2077.65,58,3,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,carchi,mira,activo,pos caja,sierra,1563.63,62,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,carchi,tulcan,activo,pos,sierra,366.8,16,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,carchi,tulcan,activo,pos caja,sierra,407459.51,7967,47,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,bolivar,caluma,activo,pos caja,sierra,11786.2,110,5,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,bolivar,chillanes,activo,pos caja,sierra,994.97,26,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,bolivar,chimbo,activo,pos caja,sierra,2075.97,45,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,bolivar,echeandia,activo,pos caja,sierra,1193.84,22,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,bolivar,guaranda,activo,pos caja,sierra,262357.17,4433,32,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,bolivar,san miguel,activo,pos caja,sierra,52345.06,1360,12,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,pastaza,mera,activo,pos caja,oriente,2586.72,73,3,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,pastaza,pastaza,activo,pos caja,oriente,337521.94,5661,49,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,napo,archidona,activo,pos caja,oriente,34309.63,882,8,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,napo,el chaco,activo,pos caja,oriente,2775.61,108,4,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,napo,tena,activo,pos caja,oriente,149518.24,3352,29,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,azogues,activo,pos,sierra,2963.99,27,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,azogues,activo,pos caja,sierra,7601.87,201,12,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,biblian,activo,pos,sierra,233.44,8,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,biblian,activo,pos caja,sierra,122.04,3,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,canar,activo,pos,sierra,987.07,30,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,canar,activo,pos caja,sierra,699.73,18,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,la troncal,activo,pos,sierra,3555.87,16,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,canar,la troncal,activo,pos caja,sierra,50137.18,1043,19,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,morona,morona,activo,pos caja,oriente,54292.11,1120,21,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,morona,palora,activo,pos caja,oriente,1022.07,32,3,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,morona,santiago,activo,pos caja,oriente,411.63,14,2,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,morona,sucua,activo,pos caja,oriente,748.08,22,4,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,zamora,yantzaza,activo,pos caja,oriente,20398.95,428,7,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,zamora,zamora,activo,pos caja,oriente,16918.52,480,10,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,galapagos,isabela,activo,pos,insular,482.7,8,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,galapagos,santa cruz,activo,pos,insular,3668.29,27,1,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,julio,galapagos,santa cruz,activo,pos caja,insular,12631.48,138,8,2021,7,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,cayambe,activo,pos caja,sierra,169585.17,3248,32,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,mejia,activo,pos caja,sierra,382249.29,13803,45,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,pedro moncayo,activo,pos caja,sierra,2534.42,68,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,pedro vicente maldonado,activo,pos caja,sierra,7845.9,260,6,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,puerto quito,activo,pos caja,sierra,4601.55,216,6,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,quito,activo,pos,sierra,215403956.3,3042481,31139,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,quito,activo,pos caja,sierra,112782729.2,2178626,5221,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,ruminahui,activo,pos,sierra,2746.07,44,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,ruminahui,activo,pos caja,sierra,5405147.83,98049,195,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,pichincha,san miguel de los bancos,activo,pos caja,sierra,7883.18,294,6,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,alfredo baquerizo moreno (jujan),activo,pos caja,costa,7537.15,358,7,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,balao,activo,pos caja,costa,186.98,7,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,balzar,activo,pos caja,costa,165028.53,2890,21,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,colimes,activo,pos caja,costa,1436.52,10,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,coronel marcelino mariduena,activo,pos caja,costa,2689.89,92,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,daule,activo,pos,costa,31488.5,178,5,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,daule,activo,pos caja,costa,5619861.35,125728,287,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,duran,activo,pos,costa,32839.42,6,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,duran,activo,pos caja,costa,1712689.46,44490,181,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,el empalme,activo,pos caja,costa,62263.12,1858,32,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,el triunfo,activo,pos caja,costa,36659.53,1007,9,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,general antonio elizalde (bucay),activo,pos caja,costa,28036.51,781,9,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,guayaquil,activo,pos,costa,161692872.7,2253539,23159,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,guayaquil,activo,pos caja,costa,61413428.6,1531288,4349,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,isidro ayora,activo,pos caja,costa,62.69,5,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,lomas de sargentillo,activo,pos caja,costa,12261.29,451,4,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,milagro,activo,pos,costa,9919.03,82,4,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,milagro,activo,pos caja,costa,1466397.55,27866,134,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,naranjal,activo,pos,costa,1622.46,17,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,naranjal,activo,pos caja,costa,195969.43,3431,23,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,naranjito,activo,pos caja,costa,27536.12,671,13,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,nobol,activo,pos caja,costa,14716.16,665,11,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,palestina,activo,pos caja,costa,13716.27,442,8,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,pedro carbo,activo,pos caja,costa,6777.51,34,4,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,playas,activo,pos,costa,705.68,2,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,playas,activo,pos caja,costa,859552.59,20539,68,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,salitre (urbina jado),activo,pos caja,costa,3755.84,26,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,samborondon,activo,pos,costa,5422.4,68,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,samborondon,activo,pos caja,costa,7759731.8,59113,136,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,san jacinto de yaguachi,activo,pos caja,costa,102833.47,2790,22,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,santa lucia,activo,pos caja,costa,10265.85,392,6,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,guayas,simon bolivar,activo,pos caja,costa,7163.84,76,7,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,azuay,camilo ponce enriquez,activo,pos caja,sierra,113.05,6,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,azuay,chordeleg,activo,pos caja,sierra,241.6,9,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,azuay,cuenca,activo,pos,sierra,29589551.27,359324,5125,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,azuay,cuenca,activo,pos caja,sierra,9056081.39,116782,680,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,azuay,gualaceo,activo,pos caja,sierra,7778.45,203,9,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,azuay,paute,activo,pos caja,sierra,252.93,3,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,azuay,sigsig,activo,pos caja,sierra,62.93,1,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,no reporta,(blank),activo,boton de pago,no reporta,20758311.78,95427,2625,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,bolivar,activo,pos,costa,6947.78,33,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,bolivar,activo,pos caja,costa,2598.06,91,7,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,chone,activo,pos,costa,8908.86,33,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,chone,activo,pos caja,costa,76911.89,1375,38,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,el carmen,activo,pos caja,costa,10441.02,265,12,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,flavio alfaro,activo,pos caja,costa,14757.21,401,14,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,jipijapa,activo,pos caja,costa,358674.45,7895,35,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,junin,activo,pos caja,costa,1326.23,33,5,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,manta,activo,pos,costa,8454.64,19,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,manta,activo,pos caja,costa,6366201.25,109503,492,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,montecristi,activo,pos,costa,18328.12,72,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,montecristi,activo,pos caja,costa,590529.83,10861,57,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,pajan,activo,pos caja,costa,16189.31,488,8,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,pedernales,activo,pos caja,costa,78819.09,2294,27,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,pichincha,activo,pos caja,costa,511.36,14,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,portoviejo,activo,pos,costa,3612.74,47,4,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,portoviejo,activo,pos caja,costa,4389753.71,75363,278,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,puerto lopez,activo,pos caja,costa,47498.14,1135,9,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,rocafuerte,activo,pos,costa,7719.93,36,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,rocafuerte,activo,pos caja,costa,98364.03,4050,16,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,san vicente,activo,pos caja,costa,27069.67,944,15,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,santa ana,activo,pos caja,costa,20917.63,640,11,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,sucre,activo,pos caja,costa,699661.98,12777,35,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,tosagua,activo,pos,costa,30772.37,1253,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,manabi,tosagua,activo,pos caja,costa,22161.14,749,16,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,ambato,activo,pos,sierra,12626.02,95,6,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,ambato,activo,pos caja,sierra,5278682.3,81882,421,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,banos de agua santa,activo,pos caja,sierra,11293.81,370,10,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,patate,activo,pos caja,sierra,3997.52,144,5,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,quero,activo,pos caja,sierra,961.81,29,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,san pedro de pelileo,activo,pos caja,sierra,24397.92,723,25,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,santiago de pillaro,activo,pos caja,sierra,2949.73,18,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,tungurahua,tisaleo,activo,pos caja,sierra,921.46,22,2,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,baba,activo,pos caja,costa,5592.21,60,5,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,babahoyo,activo,pos caja,costa,1152681.45,23596,170,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,buena fe,activo,pos caja,costa,40555.36,981,15,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,mocache,activo,pos,costa,743.49,6,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,mocache,activo,pos caja,costa,11004.9,403,7,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,montalvo,activo,pos caja,costa,32974.56,870,14,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,palenque,activo,pos caja,costa,764.7,27,1,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,puebloviejo,activo,pos caja,costa,3048.66,87,4,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,quevedo,activo,pos caja,costa,1651177.86,26775,163,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,quinsaloma,activo,pos caja,costa,17364.9,462,13,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,urdaneta,activo,pos caja,costa,5461.57,38,5,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,valencia,activo,pos caja,costa,26340.75,814,13,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,ventanas,activo,pos caja,costa,31859.08,564,12,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,los rios,vinces,activo,pos caja,costa,178672.19,3452,31,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,el oro,arenillas,activo,pos caja,costa,7326.3,30,3,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,el oro,el guabo,activo,pos caja,costa,31653.39,969,14,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,el oro,huaquillas,activo,pos caja,costa,62313.04,1091,16,2021,8,puntos de venta electronicos ano 2021.xlsx
datafast,agosto,el oro,machala,activo,pos,costa,29955.97,178,7,2021,8,puntos de venta electronicos ano 2021.xlsx
